video_name,ground_truth,model_name,template_type,predicted_category,response,num_segment
Fighting047_x264.mp4,Fighting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_867_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Arson007_x264.mp4,Arson,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_702_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Explosion008_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Explosion010_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_910_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_360_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_872_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Fighting018_x264.mp4,Fighting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
RoadAccidents019_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_003_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shooting033_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Fighting042_x264.mp4,Fighting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_025_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Shoplifting020_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Explosion039_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Burglary024_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shooting002_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shoplifting034_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_907_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Robbery137_x264.mp4,Robbery,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_783_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_896_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_015_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
RoadAccidents123_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
RoadAccidents002_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shoplifting049_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Vandalism015_x264.mp4,Vandalism,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_251_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Explosion011_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_937_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
RoadAccidents128_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shooting018_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_875_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_885_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_634_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Abuse028_x264.mp4,Abuse,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_453_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_899_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_597_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Explosion013_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_352_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Explosion016_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shooting007_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_150_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_452_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Arrest024_x264.mp4,Arrest,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Explosion036_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shooting013_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_051_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Vandalism028_x264.mp4,Vandalism,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_010_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Burglary005_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_933_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_217_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
RoadAccidents121_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_248_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Arrest001_x264.mp4,Arrest,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
RoadAccidents125_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Stealing079_x264.mp4,Stealing,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shooting021_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_904_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_923_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_247_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Shooting037_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_891_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_224_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_048_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_056_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Arson041_x264.mp4,Arson,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_717_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_603_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_880_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_576_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_906_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_041_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
RoadAccidents016_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Abuse030_x264.mp4,Abuse,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shoplifting037_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
RoadAccidents133_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_129_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Stealing019_x264.mp4,Stealing,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Explosion033_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
RoadAccidents131_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_417_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_908_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_881_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_027_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_059_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_070_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_894_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Explosion002_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_911_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Burglary032_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Fighting003_x264.mp4,Fighting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Arrest030_x264.mp4,Arrest,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_940_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_196_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Stealing058_x264.mp4,Stealing,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_938_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_831_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Arson022_x264.mp4,Arson,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_935_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_884_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_210_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Burglary017_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_018_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_932_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shooting026_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Assault011_x264.mp4,Assault,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_871_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_781_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Burglary079_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shoplifting004_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
RoadAccidents012_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_100_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Shooting010_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shooting032_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_877_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Shoplifting027_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_034_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_939_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_246_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_934_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Explosion022_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shoplifting021_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shooting043_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_722_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Arson011_x264.mp4,Arson,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_903_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_067_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Assault010_x264.mp4,Assault,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_929_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_401_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
RoadAccidents017_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_365_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shoplifting044_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Burglary092_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_889_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Explosion025_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Stealing036_x264.mp4,Stealing,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shooting046_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_930_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_050_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_886_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_874_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_888_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_606_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shoplifting033_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_915_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Explosion029_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
RoadAccidents122_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_897_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_879_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Explosion017_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Arrest039_x264.mp4,Arrest,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Stealing062_x264.mp4,Stealing,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Explosion028_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shoplifting015_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Robbery106_x264.mp4,Robbery,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shooting015_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Arson016_x264.mp4,Arson,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shooting004_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Vandalism036_x264.mp4,Vandalism,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shoplifting017_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Shooting047_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Assault006_x264.mp4,Assault,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_686_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Shoplifting001_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_902_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_936_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Arson009_x264.mp4,Arson,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_175_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Shoplifting007_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Shooting019_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shooting011_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Vandalism007_x264.mp4,Vandalism,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_780_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Shoplifting016_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Shooting008_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_944_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Shooting024_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_641_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_927_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Arson010_x264.mp4,Arson,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Explosion007_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
RoadAccidents021_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_189_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_704_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Shooting028_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_203_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_873_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_182_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Explosion035_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_798_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_913_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_941_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
RoadAccidents132_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_345_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_024_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_828_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Shoplifting039_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_758_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Explosion027_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Explosion004_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Burglary018_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Explosion043_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_042_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_778_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_312_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
RoadAccidents124_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Fighting033_x264.mp4,Fighting,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_943_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
RoadAccidents009_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Burglary061_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",12
Normal_Videos_892_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
RoadAccidents001_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,binary,abnormal,"{""category"": ""abnormal""}",12
Normal_Videos_014_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_928_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"{""category"": ""normal""}",12
Normal_Videos_006_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,normal,"```json
{""category"": ""normal""}
```",12
Normal_Videos_895_x264.mp4,Normal,OpenGVLab/InternVL3-2B,binary,abnormal,"```json
{""category"": ""abnormal""}
```",20
